upstox_id,tradingsymbol,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,face_value
NSE_EQ|INE699H01024,AWL,EQUITY,NSE_EQ,AWL,Adani Wilmar Limited,08-FEB-2022,INE699H01024,1
NSE_EQ|INE238A01034,AXISBANK,EQUITY,NSE_EQ,AXISBANK,Axis Bank Limited,16-NOV-1998,INE238A01034,2
NSE_EQ|INE555B01013,AXISCADES,EQUITY,NSE_EQ,AXISCADES,AXISCADES Technologies Limited,21-DEC-2000,INE555B01013,5
NSE_EQ|INE02EZ01022,AXITA,EQUITY,NSE_EQ,AXITA,Axita Cotton Limited,21-JUN-2022,INE02EZ01022,1
NSE_EQ|INE193B01039,AYMSYNTEX,EQUITY,NSE_EQ,AYMSYNTEX,AYM Syntex Limited,14-AUG-2015,INE193B01039,10
NSE_EQ|INE02IJ01035,AZAD,EQUITY,NSE_EQ,AZAD,Azad Engineering Limited,28-DEC-2023,INE02IJ01035,2
NSE_EQ|INE116D01028,BAGFILMS,EQUITY,NSE_EQ,BAGFILMS,B.A.G Films and Media Limited,17-OCT-2003,INE116D01028,2
NSE_EQ|INE020D01022,BAIDFIN,EQUITY,NSE_EQ,BAIDFIN,Baid Finserv Limited,20-JAN-2023,INE020D01022,2
NSE_EQ|INE917I01010,BAJAJ-AUTO,EQUITY,NSE_EQ,BAJAJ-AUTO,Bajaj Auto Limited,26-MAY-2008,INE917I01010,10
NSE_EQ|INE933K01021,BAJAJCON,EQUITY,NSE_EQ,BAJAJCON,Bajaj Consumer Care Limited,18-AUG-2010,INE933K01021,1
NSE_EQ|INE193E01025,BAJAJELEC,EQUITY,NSE_EQ,BAJAJELEC,Bajaj Electricals Limited,02-NOV-2007,INE193E01025,2
NSE_EQ|INE918I01026,BAJAJFINSV,EQUITY,NSE_EQ,BAJAJFINSV,Bajaj Finserv Limited,26-MAY-2008,INE918I01026,1
NSE_EQ|INE411U01027,BAJAJHCARE,EQUITY,NSE_EQ,BAJAJHCARE,Bajaj Healthcare Limited,25-NOV-2021,INE411U01027,5
NSE_EQ|INE306A01021,BAJAJHIND,EQUITY,NSE_EQ,BAJAJHIND,Bajaj Hindusthan Sugar Limited,10-MAY-1995,INE306A01021,1
NSE_EQ|INE118A01012,BAJAJHLDNG,EQUITY,NSE_EQ,BAJAJHLDNG,Bajaj Holdings & Investment Limited,15-MAR-1995,INE118A01012,10
NSE_EQ|INE0KQN01018,BAJEL,EQUITY,NSE_EQ,BAJEL,Bajel Projects Limited,19-DEC-2023,INE0KQN01018,2
NSE_EQ|INE296A01024,BAJFINANCE,EQUITY,NSE_EQ,BAJFINANCE,Bajaj Finance Limited,01-APR-2003,INE296A01024,2
NSE_EQ|INE794B01026,BALAJITELE,EQUITY,NSE_EQ,BALAJITELE,Balaji Telefilms Limited,22-NOV-2000,INE794B01026,2
NSE_EQ|INE050E01027,BALAMINES,EQUITY,NSE_EQ,BALAMINES,Balaji Amines Limited,05-APR-2007,INE050E01027,2
NSE_EQ|INE618N01014,BALAXI,EQUITY,NSE_EQ,BALAXI,BALAXI PHARMACEUTICALS LIMITED,30-NOV-2015,INE618N01014,10
NSE_EQ|INE875R01011,BALKRISHNA,EQUITY,NSE_EQ,BALKRISHNA,Balkrishna Paper Mills Limited,28-JUL-2015,INE875R01011,10
NSE_EQ|INE787D01026,BALKRISIND,EQUITY,NSE_EQ,BALKRISIND,Balkrishna Industries Limited,27-JAN-2006,INE787D01026,2
NSE_EQ|INE164A01016,BALMLAWRIE,EQUITY,NSE_EQ,BALMLAWRIE,Balmer Lawrie & Company Limited,06-JUL-1995,INE164A01016,10
NSE_EQ|INE083D01012,BALPHARMA,EQUITY,NSE_EQ,BALPHARMA,Bal Pharma Limited,08-MAY-2006,INE083D01012,10
NSE_EQ|INE119A01028,BALRAMCHIN,EQUITY,NSE_EQ,BALRAMCHIN,Balrampur Chini Mills Limited,08-FEB-1995,INE119A01028,1
NSE_EQ|INE011E01029,BALUFORGE,EQUITY,NSE_EQ,BALUFORGE,Balu Forge Industries Limited,29-APR-2024,INE011E01029,10
NSE_EQ|INE655B01011,BANARBEADS,EQUITY,NSE_EQ,BANARBEADS,Banaras Beads Limited,07-JUL-1995,INE655B01011,10
NSE_EQ|INE459A01010,BANARISUG,EQUITY,NSE_EQ,BANARISUG,Bannari Amman Sugars Limited,28-MAY-2003,INE459A01010,10
NSE_EQ|INE213C01025,BANCOINDIA,EQUITY,NSE_EQ,BANCOINDIA,Banco Products (I) Limited,22-DEC-2006,INE213C01025,2
NSE_EQ|INE545U01014,BANDHANBNK,EQUITY,NSE_EQ,BANDHANBNK,Bandhan Bank Limited,27-MAR-2018,INE545U01014,10
NSE_EQ|INE863I01016,BANG,EQUITY,NSE_EQ,BANG,Bang Overseas Limited,20-FEB-2008,INE863I01016,10
NSE_EQ|INE862Y01015,BANKA,EQUITY,NSE_EQ,BANKA,Banka BioLoo Limited,29-OCT-2020,INE862Y01015,10
NSE_EQ|INE028A01039,BANKBARODA,EQUITY,NSE_EQ,BANKBARODA,Bank of Baroda,19-FEB-1997,INE028A01039,2
NSE_EQ|INE084A01016,BANKINDIA,EQUITY,NSE_EQ,BANKINDIA,Bank of India,30-APR-1997,INE084A01016,10
NSE_EQ|INE629D01020,BANSWRAS,EQUITY,NSE_EQ,BANSWRAS,Banswara Syntex Limited,11-APR-2007,INE629D01020,5
NSE_EQ|INE382M01027,BARBEQUE,EQUITY,NSE_EQ,BARBEQUE,Barbeque Nation Hospitality Limited,07-APR-2021,INE382M01027,5
NSE_EQ|INE373A01013,BASF,EQUITY,NSE_EQ,BASF,BASF India Limited,17-MAY-1995,INE373A01013,10
NSE_EQ|INE186H01022,BASML,EQUITY,NSE_EQ,BASML,Bannari Amman Spinning Mills Limited,14-NOV-2005,INE186H01022,5
NSE_EQ|INE176A01028,BATAINDIA,EQUITY,NSE_EQ,BATAINDIA,Bata India Limited,18-JUN-2003,INE176A01028,5
NSE_EQ|INE462A01022,BAYERCROP,EQUITY,NSE_EQ,BAYERCROP,Bayer Cropscience Limited,08-JAN-2010,INE462A01022,10
NSE_EQ|INE464A01036,BBL,EQUITY,NSE_EQ,BBL,Bharat Bijlee Limited,21-NOV-2006,INE464A01036,5
NSE_EQ|INE676A01027,BBOX,EQUITY,NSE_EQ,BBOX,Black Box Limited,22-JUL-2003,INE676A01027,2
NSE_EQ|INE050A01025,BBTC,EQUITY,NSE_EQ,BBTC,Bombay Burmah Trading Corporation Limited,03-APR-1996,INE050A01025,2
NSE_EQ|INE01EE01011,BBTCL,EQUITY,NSE_EQ,BBTCL,B&B Triplewall Containers Limited,23-NOV-2022,INE01EE01011,10
NSE_EQ|INE412G01024,BCLIND,EQUITY,NSE_EQ,BCLIND,Bcl Industries Limited,04-MAR-2021,INE412G01024,1
NSE_EQ|INE977Y01011,BCONCEPTS,EQUITY,NSE_EQ,BCONCEPTS,Brand Concepts Limited,11-JAN-2022,INE977Y01011,10
NSE_EQ|INE171Z01026,BDL,EQUITY,NSE_EQ,BDL,Bharat Dynamics Limited,23-MAR-2018,INE171Z01026,5
NSE_EQ|INE520H01022,BEARDSELL,EQUITY,NSE_EQ,BEARDSELL,Beardsell Limited,13-JAN-2015,INE520H01022,2
NSE_EQ|INE495P01012,BECTORFOOD,EQUITY,NSE_EQ,BECTORFOOD,Mrs. Bectors Food Specialities Limited,24-DEC-2020,INE495P01012,10
NSE_EQ|INE844K01012,BEDMUTHA,EQUITY,NSE_EQ,BEDMUTHA,Bedmutha Industries Limited,14-OCT-2010,INE844K01012,10
NSE_EQ|INE263A01024,BEL,EQUITY,NSE_EQ,BEL,Bharat Electronics Limited,19-JUL-2000,INE263A01024,1
NSE_EQ|INE258A01016,BEML,EQUITY,NSE_EQ,BEML,BEML Limited,05-NOV-2003,INE258A01016,10
NSE_EQ|INE922A01025,BEPL,EQUITY,NSE_EQ,BEPL,Bhansali Engineering Polymers Limited,21-MAR-2005,INE922A01025,1
NSE_EQ|INE463A01038,BERGEPAINT,EQUITY,NSE_EQ,BERGEPAINT,Berger Paints (I) Limited,24-NOV-1999,INE463A01038,1
NSE_EQ|INE052T01013,BESTAGRO,EQUITY,NSE_EQ,BESTAGRO,Best Agrolife Limited,10-APR-2024,INE052T01013,10
NSE_EQ|INE878K01010,BFINVEST,EQUITY,NSE_EQ,BFINVEST,BF Investment Limited,14-JAN-2011,INE878K01010,5
NSE_EQ|INE243D01012,BFUTILITIE,EQUITY,NSE_EQ,BFUTILITIE,BF Utilities Limited,03-MAY-2007,INE243D01012,5
NSE_EQ|INE661I01014,BGRENERGY,EQUITY,NSE_EQ,BGRENERGY,BGR Energy Systems Limited,03-JAN-2008,INE661I01014,10
NSE_EQ|INE414D01027,BHAGCHEM,EQUITY,NSE_EQ,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,18-OCT-2021,INE414D01027,1
NSE_EQ|INE354C01027,BHAGERIA,EQUITY,NSE_EQ,BHAGERIA,Bhageria Industries Limited,02-MAR-2016,INE354C01027,5
NSE_EQ|INE458B01036,BHAGYANGR,EQUITY,NSE_EQ,BHAGYANGR,Bhagyanagar India Limited,17-MAY-2017,INE458B01036,2
NSE_EQ|INE474E01029,BHANDARI,EQUITY,NSE_EQ,BHANDARI,Bhandari Hosiery Exports Limited,30-JAN-2017,INE474E01029,1
NSE_EQ|INE465A01025,BHARATFORG,EQUITY,NSE_EQ,BHARATFORG,Bharat Forge Limited,04-APR-2003,INE465A01025,2
NSE_EQ|INE561C01019,BHARATGEAR,EQUITY,NSE_EQ,BHARATGEAR,Bharat Gears Limited,03-APR-1996,INE561C01019,10
NSE_EQ|INE838B01013,BHARATRAS,EQUITY,NSE_EQ,BHARATRAS,Bharat Rasayan Limited,11-OCT-1995,INE838B01013,10
NSE_EQ|INE316L01019,BHARATWIRE,EQUITY,NSE_EQ,BHARATWIRE,Bharat Wire Ropes Limited,01-APR-2016,INE316L01019,10
NSE_EQ|INE397D01024,BHARTIARTL,EQUITY,NSE_EQ,BHARTIARTL,Bharti Airtel Limited,15-FEB-2002,INE397D01024,5
NSE_EQ|INE343G01021,BHARTIHEXA,EQUITY,NSE_EQ,BHARTIHEXA,Bharti Hexacom Limited,12-APR-2024,INE343G01021,5
NSE_EQ|INE257A01026,BHEL,EQUITY,NSE_EQ,BHEL,Bharat Heavy Electricals Limited,11-NOV-2003,INE257A01026,2
NSE_EQ|INE412U01025,BIGBLOC,EQUITY,NSE_EQ,BIGBLOC,Bigbloc Construction Limited,02-SEP-2016,INE412U01025,2
NSE_EQ|INE00E101023,BIKAJI,EQUITY,NSE_EQ,BIKAJI,Bikaji Foods International Limited,16-NOV-2022,INE00E101023,1
NSE_EQ|INE828A01016,BIL,EQUITY,NSE_EQ,BIL,Bhartiya International Limited,12-APR-2000,INE828A01016,10
NSE_EQ|INE071A01013,BINANIIND,EQUITY,NSE_EQ,BINANIIND,Binani Industries Limited,27-SEP-2006,INE071A01013,10
NSE_EQ|INE376G01013,BIOCON,EQUITY,NSE_EQ,BIOCON,Biocon Limited,07-APR-2004,INE376G01013,5
NSE_EQ|INE829A01014,BIOFILCHEM,EQUITY,NSE_EQ,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,12-JUN-1996,INE829A01014,10
NSE_EQ|INE800A01015,BIRLACABLE,EQUITY,NSE_EQ,BIRLACABLE,Birla Cable Limited,06-DEC-1995,INE800A01015,10
NSE_EQ|INE340A01012,BIRLACORPN,EQUITY,NSE_EQ,BIRLACORPN,Birla Corporation Limited,12-APR-1995,INE340A01012,10
NSE_EQ|INE865C01022,BIRLAMONEY,EQUITY,NSE_EQ,BIRLAMONEY,Aditya Birla Money Limited,07-FEB-2008,INE865C01022,1
NSE_EQ|INE0N7W01012,BLAL,EQUITY,NSE_EQ,BLAL,BEML Land Assets Limited,19-APR-2023,INE0N7W01012,10
NSE_EQ|INE791A01024,BLBLIMITED,EQUITY,NSE_EQ,BLBLIMITED,BLB Limited,31-MAY-2000,INE791A01024,1
NSE_EQ|INE416D01022,BLISSGVS,EQUITY,NSE_EQ,BLISSGVS,Bliss GVS Pharma Limited,26-JUL-2010,INE416D01022,1
NSE_EQ|INE350H01032,BLKASHYAP,EQUITY,NSE_EQ,BLKASHYAP,B. L. Kashyap and Sons Limited,17-MAR-2006,INE350H01032,1
NSE_EQ|INE153T01027,BLS,EQUITY,NSE_EQ,BLS,BLS International Services Limited,14-JUN-2016,INE153T01027,1
NSE_EQ|INE0NLT01010,BLSE,EQUITY,NSE_EQ,BLSE,BLS E-Services Limited,06-FEB-2024,INE0NLT01010,10
NSE_EQ|INE657B01025,BLUECHIP,EQUITY,NSE_EQ,BLUECHIP,Blue Chip India Limited,12-MAR-1997,INE657B01025,2
NSE_EQ|INE233B01017,BLUEDART,EQUITY,NSE_EQ,BLUEDART,Blue Dart Express Limited,12-DEC-2002,INE233B01017,10
NSE_EQ|INE0KBH01020,BLUEJET,EQUITY,NSE_EQ,BLUEJET,Blue Jet Healthcare Limited,01-NOV-2023,INE0KBH01020,2
NSE_EQ|INE472A01039,BLUESTARCO,EQUITY,NSE_EQ,BLUESTARCO,Blue Star Limited,15-JUN-2000,INE472A01039,2
NSE_EQ|INE338D01028,BODALCHEM,EQUITY,NSE_EQ,BODALCHEM,Bodal Chemicals Limited,22-AUG-2011,INE338D01028,2
NSE_EQ|INE032A01023,BOMDYEING,EQUITY,NSE_EQ,BOMDYEING,Bombay Dyeing & Mfg Company Limited,26-APR-1995,INE032A01023,2
NSE_EQ|INE02PY01013,BOROLTD,EQUITY,NSE_EQ,BOROLTD,Borosil Limited,22-JUL-2020,INE02PY01013,1
NSE_EQ|INE666D01022,BORORENEW,EQUITY,NSE_EQ,BORORENEW,BOROSIL RENEWABLES LIMITED,25-MAY-2018,INE666D01022,1
NSE_EQ|INE323A01026,BOSCHLTD,EQUITY,NSE_EQ,BOSCHLTD,Bosch Limited,12-MAY-2003,INE323A01026,10
NSE_EQ|INE029A01011,BPCL,EQUITY,NSE_EQ,BPCL,Bharat Petroleum Corporation Limited,13-SEP-1995,INE029A01011,10
NSE_EQ|INE110A01019,BPL,EQUITY,NSE_EQ,BPL,BPL Limited,14-JUN-1995,INE110A01019,10
NSE_EQ|INE791I01019,BRIGADE,EQUITY,NSE_EQ,BRIGADE,Brigade Enterprises Limited,31-DEC-2007,INE791I01019,10
NSE_EQ|INE216A01030,BRITANNIA,EQUITY,NSE_EQ,BRITANNIA,Britannia Industries Limited,05-NOV-1998,INE216A01030,1
NSE_EQ|INE727S01012,BRNL,EQUITY,NSE_EQ,BRNL,Bharat Road Network Limited,18-SEP-2017,INE727S01012,10
NSE_EQ|INE650L01011,BROOKS,EQUITY,NSE_EQ,BROOKS,Brooks Laboratories Limited,05-SEP-2011,INE650L01011,10
NSE_EQ|INE118H01025,BSE,EQUITY,NSE_EQ,BSE,BSE Limited,03-FEB-2017,INE118H01025,2
NSE_EQ|INE032Z01020,BSHSL,EQUITY,NSE_EQ,BSHSL,Bombay Super Hybrid Seeds Limited,28-OCT-2020,INE032Z01020,1
NSE_EQ|INE594B01012,BSL,EQUITY,NSE_EQ,BSL,BSL Limited,27-JUL-1995,INE594B01012,10
NSE_EQ|INE836A01035,BSOFT,EQUITY,NSE_EQ,BSOFT,BIRLASOFT LIMITED,24-NOV-1999,INE836A01035,2
NSE_EQ|INE0EEJ01023,BTML,EQUITY,NSE_EQ,BTML,Bodhi Tree Multimedia Limited,15-FEB-2023,INE0EEJ01023,1
NSE_EQ|INE817H01014,BURNPUR,EQUITY,NSE_EQ,BURNPUR,Burnpur Cement Limited,03-JAN-2008,INE817H01014,10
NSE_EQ|INE295F01017,BUTTERFLY,EQUITY,NSE_EQ,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,28-APR-2014,INE295F01017,10
NSE_EQ|INE139I01011,BVCL,EQUITY,NSE_EQ,BVCL,Barak Valley Cements Limited,23-NOV-2007,INE139I01011,10
NSE_EQ|INE319B01014,BYKE,EQUITY,NSE_EQ,BYKE,The Byke Hospitality Ltd,15-APR-2015,INE319B01014,10
NSE_EQ|INE526B01014,CALSOFT,EQUITY,NSE_EQ,CALSOFT,California Software Company Limited,28-JUN-2000,INE526B01014,10
NSE_EQ|INE052I01032,CAMLINFINE,EQUITY,NSE_EQ,CAMLINFINE,Camlin Fine Sciences Limited,20-JAN-2015,INE052I01032,1
NSE_EQ|INE278Y01022,CAMPUS,EQUITY,NSE_EQ,CAMPUS,Campus Activewear Limited,09-MAY-2022,INE278Y01022,5
NSE_EQ|INE596I01012,CAMS,EQUITY,NSE_EQ,CAMS,Computer Age Management Services Limited,07-MAY-2021,INE596I01012,10
NSE_EQ|INE476A01022,CANBK,EQUITY,NSE_EQ,CANBK,Canara Bank,23-DEC-2002,INE476A01022,2
NSE_EQ|INE477A01020,CANFINHOME,EQUITY,NSE_EQ,CANFINHOME,Can Fin Homes Limited,10-MAY-1995,INE477A01020,2
NSE_EQ|INE068L01024,CANTABIL,EQUITY,NSE_EQ,CANTABIL,Cantabil Retail India Limited,12-OCT-2010,INE068L01024,2
NSE_EQ|INE264T01014,CAPACITE,EQUITY,NSE_EQ,CAPACITE,Capacit'e Infraprojects Limited,25-SEP-2017,INE264T01014,10
NSE_EQ|INE646H01017,CAPITALSFB,EQUITY,NSE_EQ,CAPITALSFB,Capital Small Finance Bank Limited,14-FEB-2024,INE646H01017,10
NSE_EQ|INE475E01026,CAPLIPOINT,EQUITY,NSE_EQ,CAPLIPOINT,Caplin Point Laboratories Limited,23-JUN-2014,INE475E01026,2
NSE_EQ|INE707C01018,CAPTRUST,EQUITY,NSE_EQ,CAPTRUST,Capital Trust Limited,16-JAN-2017,INE707C01018,10
NSE_EQ|INE120A01034,CARBORUNIV,EQUITY,NSE_EQ,CARBORUNIV,Carborundum Universal Limited,03-APR-1996,INE120A01034,1
NSE_EQ|INE521J01018,CAREERP,EQUITY,NSE_EQ,CAREERP,Career Point Limited,06-OCT-2010,INE521J01018,10
NSE_EQ|INE752H01013,CARERATING,EQUITY,NSE_EQ,CARERATING,CARE Ratings Limited,26-DEC-2012,INE752H01013,10
NSE_EQ|INE290S01011,CARTRADE,EQUITY,NSE_EQ,CARTRADE,Cartrade Tech Limited,20-AUG-2021,INE290S01011,10
NSE_EQ|INE482D01024,CARYSIL,EQUITY,NSE_EQ,CARYSIL,CARYSIL LIMITED,14-JAN-2021,INE482D01024,2
NSE_EQ|INE172A01027,CASTROLIND,EQUITY,NSE_EQ,CASTROLIND,Castrol India Limited,14-MAR-2014,INE172A01027,5
NSE_EQ|INE652F01027,CCHHL,EQUITY,NSE_EQ,CCHHL,Country Club Hospitality & Holidays Limited,03-FEB-2015,INE652F01027,2
NSE_EQ|INE421D01022,CCL,EQUITY,NSE_EQ,CCL,CCL Products (India) Limited,07-JUN-2004,INE421D01022,2
NSE_EQ|INE736A01011,CDSL,EQUITY,NSE_EQ,CDSL,Central Depository Services (India) Limited,30-JUN-2017,INE736A01011,10
NSE_EQ|INE482A01020,CEATLTD,EQUITY,NSE_EQ,CEATLTD,CEAT Limited,01-FEB-2008,INE482A01020,10
NSE_EQ|INE185H01016,CELEBRITY,EQUITY,NSE_EQ,CELEBRITY,Celebrity Fashions Limited,12-JAN-2006,INE185H01016,10
NSE_EQ|INE0LMW01024,CELLO,EQUITY,NSE_EQ,CELLO,Cello World Limited,06-NOV-2023,INE0LMW01024,5
NSE_EQ|INE485A01015,CENTENKA,EQUITY,NSE_EQ,CENTENKA,Century Enka Limited,10-MAY-1995,INE485A01015,10
NSE_EQ|INE281A01026,CENTEXT,EQUITY,NSE_EQ,CENTEXT,Century Extrusions Limited,20-JUL-2004,INE281A01026,1
NSE_EQ|INE483A01010,CENTRALBK,EQUITY,NSE_EQ,CENTRALBK,Central Bank of India,21-AUG-2007,INE483A01010,10
NSE_EQ|INE660C01027,CENTRUM,EQUITY,NSE_EQ,CENTRUM,Centrum Capital Limited,04-APR-2018,INE660C01027,1
NSE_EQ|INE320B01020,CENTUM,EQUITY,NSE_EQ,CENTUM,Centum Electronics Limited,05-OCT-2007,INE320B01020,10
NSE_EQ|INE348B01021,CENTURYPLY,EQUITY,NSE_EQ,CENTURYPLY,Century Plyboards (India) Limited,23-MAR-2006,INE348B01021,1
NSE_EQ|INE055A01016,CENTURYTEX,EQUITY,NSE_EQ,CENTURYTEX,Century Textiles & Industries Limited,27-JUN-2003,INE055A01016,10
NSE_EQ|INE739E01017,CERA,EQUITY,NSE_EQ,CERA,Cera Sanitaryware Limited,02-NOV-2007,INE739E01017,5
NSE_EQ|INE345B01019,CEREBRAINT,EQUITY,NSE_EQ,CEREBRAINT,Cerebra Integrated Technologies Limited,26-JUN-2013,INE345B01019,10
NSE_EQ|INE486A01021,CESC,EQUITY,NSE_EQ,CESC,CESC Limited,08-FEB-1995,INE486A01021,1
NSE_EQ|INE180C01042,CGCL,EQUITY,NSE_EQ,CGCL,Capri Global Capital Limited,29-OCT-2010,INE180C01042,1
NSE_EQ|INE067A01029,CGPOWER,EQUITY,NSE_EQ,CGPOWER,CG Power and Industrial Solutions Limited,01-MAR-1995,INE067A01029,2
NSE_EQ|INE427F01016,CHALET,EQUITY,NSE_EQ,CHALET,Chalet Hotels Limited,07-FEB-2019,INE427F01016,10
NSE_EQ|INE085A01013,CHAMBLFERT,EQUITY,NSE_EQ,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,14-JUN-1995,INE085A01013,10
NSE_EQ|INE995D01025,CHEMBOND,EQUITY,NSE_EQ,CHEMBOND,Chembond Chemicals Ltd,20-NOV-2019,INE995D01025,5
NSE_EQ|INE03YM01018,CHEMCON,EQUITY,NSE_EQ,CHEMCON,Chemcon Speciality Chemicals Limited,01-OCT-2020,INE03YM01018,10
NSE_EQ|INE783X01023,CHEMFAB,EQUITY,NSE_EQ,CHEMFAB,Chemfab Alkalis Limited,25-APR-2018,INE783X01023,10
NSE_EQ|INE488A01050,CHEMPLASTS,EQUITY,NSE_EQ,CHEMPLASTS,Chemplast Sanmar Limited,24-AUG-2021,INE488A01050,5
NSE_EQ|INE178A01016,CHENNPETRO,EQUITY,NSE_EQ,CHENNPETRO,Chennai Petroleum Corporation Limited,07-JUN-2000,INE178A01016,10
NSE_EQ|INE974B01016,CHEVIOT,EQUITY,NSE_EQ,CHEVIOT,Cheviot Company Limited,20-JUN-2022,INE974B01016,10
NSE_EQ|INE102B01014,CHOICEIN,EQUITY,NSE_EQ,CHOICEIN,Choice International Limited,08-APR-2022,INE102B01014,10
NSE_EQ|INE121A08PJ0,CHOLAFIN,EQUITY,NSE_EQ,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,15-MAY-1996,INE121A01024,2
NSE_EQ|INE121A01024,CHOLAFIN,EQUITY,NSE_EQ,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,15-MAY-1996,INE121A01024,2
NSE_EQ|INE149A01033,CHOLAHLDNG,EQUITY,NSE_EQ,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,25-SEP-2017,INE149A01033,1
NSE_EQ|INE536H01010,CIEINDIA,EQUITY,NSE_EQ,CIEINDIA,CIE Automotive India Limited,30-AUG-2007,INE536H01010,10
NSE_EQ|INE675C01017,CIGNITITEC,EQUITY,NSE_EQ,CIGNITITEC,Cigniti Technologies Limited,13-OCT-2014,INE675C01017,10
NSE_EQ|INE704H01022,CINELINE,EQUITY,NSE_EQ,CINELINE,Cineline India Limited,13-JUN-2012,INE704H01022,5
NSE_EQ|INE039B01026,CINEVISTA,EQUITY,NSE_EQ,CINEVISTA,Cinevista Limited,02-MAY-2000,INE039B01026,2
NSE_EQ|INE059A01026,CIPLA,EQUITY,NSE_EQ,CIPLA,Cipla Limited,08-FEB-1995,INE059A01026,2
NSE_EQ|INE227W01023,CLEAN,EQUITY,NSE_EQ,CLEAN,Clean Science and Technology Limited,19-JUL-2021,INE227W01023,1
NSE_EQ|INE201M01029,CLEDUCATE,EQUITY,NSE_EQ,CLEDUCATE,CL Educate Limited,31-MAR-2017,INE201M01029,5
NSE_EQ|INE419D01026,CLSEL,EQUITY,NSE_EQ,CLSEL,Chaman Lal Setia Exports Limited,12-MAY-2021,INE419D01026,2
NSE_EQ|INE925R01014,CMSINFO,EQUITY,NSE_EQ,CMSINFO,CMS Info Systems Limited,31-DEC-2021,INE925R01014,10
NSE_EQ|INE522F01014,COALINDIA,EQUITY,NSE_EQ,COALINDIA,Coal India Limited,04-NOV-2010,INE522F01014,10
NSE_EQ|INE377E01016,COASTCORP,EQUITY,NSE_EQ,COASTCORP,Coastal Corporation Limited,08-OCT-2021,INE377E01016,10
NSE_EQ|INE704P01025,COCHINSHIP,EQUITY,NSE_EQ,COCHINSHIP,Cochin Shipyard Limited,11-AUG-2017,INE704P01025,5
NSE_EQ|INE335K01011,COFFEEDAY,EQUITY,NSE_EQ,COFFEEDAY,Coffee Day Enterprises Limited,02-NOV-2015,INE335K01011,10
NSE_EQ|INE591G01017,COFORGE,EQUITY,NSE_EQ,COFORGE,Coforge Limited,30-AUG-2004,INE591G01017,10
NSE_EQ|INE259A01022,COLPAL,EQUITY,NSE_EQ,COLPAL,Colgate Palmolive (India) Limited,17-DEC-2007,INE259A01022,1
NSE_EQ|INE453B01029,COMPUSOFT,EQUITY,NSE_EQ,COMPUSOFT,Compucom Software Limited,02-MAR-2012,INE453B01029,2
NSE_EQ|INE073V01015,COMSYN,EQUITY,NSE_EQ,COMSYN,Commercial Syn Bags Limited,23-JAN-2024,INE073V01015,10
NSE_EQ|INE111A01025,CONCOR,EQUITY,NSE_EQ,CONCOR,Container Corporation of India Limited,07-MAY-1997,INE111A01025,5
NSE_EQ|INE338H01029,CONCORDBIO,EQUITY,NSE_EQ,CONCORDBIO,Concord Biotech Limited,18-AUG-2023,INE338H01029,1
NSE_EQ|INE552D01024,CONFIPET,EQUITY,NSE_EQ,CONFIPET,Confidence Petroleum India Limited,13-JUN-2019,INE552D01024,1
NSE_EQ|INE025A01027,CONSOFINVT,EQUITY,NSE_EQ,CONSOFINVT,Consolidated Finvest & Holdings Limited,29-MAR-2005,INE025A01027,10
NSE_EQ|INE663B01015,CONTROLPR,EQUITY,NSE_EQ,CONTROLPR,Control Print Limited,24-JUN-2016,INE663B01015,10
NSE_EQ|INE558D01021,CORALFINAC,EQUITY,NSE_EQ,CORALFINAC,Coral India Finance & Housing Limited,25-MAR-1996,INE558D01021,2
NSE_EQ|INE792I01017,CORDSCABLE,EQUITY,NSE_EQ,CORDSCABLE,Cords Cable Industries Limited,13-FEB-2008,INE792I01017,10
NSE_EQ|INE169A01031,COROMANDEL,EQUITY,NSE_EQ,COROMANDEL,Coromandel International Limited,31-MAY-1995,INE169A01031,1
NSE_EQ|INE757A01017,COSMOFIRST,EQUITY,NSE_EQ,COSMOFIRST,COSMO FIRST LIMITED,25-MAY-1995,INE757A01017,10
NSE_EQ|INE695B01025,COUNCODOS,EQUITY,NSE_EQ,COUNCODOS,Country Condo's Limited,22-JAN-2009,INE695B01025,1
NSE_EQ|INE00LO01017,CRAFTSMAN,EQUITY,NSE_EQ,CRAFTSMAN,Craftsman Automation Limited,25-MAR-2021,INE00LO01017,5
NSE_EQ|INE985W01018,CREATIVE,EQUITY,NSE_EQ,CREATIVE,Creative Newtech Limited,05-AUG-2019,INE985W01018,10
NSE_EQ|INE230B01021,CREATIVEYE,EQUITY,NSE_EQ,CREATIVEYE,Creative Eye Limited,20-DEC-2000,INE230B01021,5
NSE_EQ|INE741K01010,CREDITACC,EQUITY,NSE_EQ,CREDITACC,CREDITACCESS GRAMEEN LIMITED,23-AUG-2018,INE741K01010,10
NSE_EQ|INE559D01011,CREST,EQUITY,NSE_EQ,CREST,Crest Ventures Limited,27-DEC-2006,INE559D01011,10
