upstox_id,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,id,market_cap
NSE_EQ|INE208A01029,EQUITY,NSE_EQ,ASHOKLEY,Ashok Leyland Limited,1995-05-25,INE208A01029,3cbdae8d-f049-43ba-8a95-277682c8de3d,0
NSE_EQ|INE276G01015,EQUITY,NSE_EQ,ASIANENE,Asian Energy Services Limited,2021-12-09,INE276G01015,ea99d438-a6af-4dbe-a43a-0f20bb5b47e6,0
NSE_EQ|INE363A01022,EQUITY,NSE_EQ,ASIANHOTNR,Asian Hotels (North) Limited,2010-04-07,INE363A01022,114a5595-77f2-4b63-87c9-bb837c7e64f7,0
NSE_EQ|INE021A01026,EQUITY,NSE_EQ,ASIANPAINT,Asian Paints Limited,1995-05-31,INE021A01026,64b86db8-d5ec-4bbc-8040-33911582587b,0
NSE_EQ|INE022I01019,EQUITY,NSE_EQ,ASIANTILES,Asian Granito India Limited,2007-08-23,INE022I01019,523857c3-f138-4d41-841f-6a5054019372,0
NSE_EQ|INE491J01022,EQUITY,NSE_EQ,ASKAUTOLTD,ASK Automotive Limited,2023-11-15,INE491J01022,fca31cf7-0dc3-4bd5-8f62-c17658505c8c,0
NSE_EQ|INE855F01042,EQUITY,NSE_EQ,ASMS,Bartronics India Limited,2023-02-09,INE855F01042,b091e95e-a58a-4178-bf49-0a5fc4297081,0
NSE_EQ|INE991I01015,EQUITY,NSE_EQ,ASPINWALL,Aspinwall and Company Limited,2016-06-14,INE991I01015,faade3c4-e03c-4fbf-9b46-5e83d90452b2,0
NSE_EQ|INE563J01010,EQUITY,NSE_EQ,ASTEC,Astec LifeSciences Limited,2009-11-25,INE563J01010,6b9d9ef1-2ebc-4400-b2b6-d4a77eacbf3b,0
NSE_EQ|INE914M01019,EQUITY,NSE_EQ,ASTERDM,Aster DM Healthcare Limited,2018-02-26,INE914M01019,473cc490-1cf0-4e97-8a70-56847c9e2aac,0
NSE_EQ|INE006I01046,EQUITY,NSE_EQ,ASTRAL,Astral Limited,2007-03-20,INE006I01046,44845475-697d-440c-ab33-806cd9fa9e38,0
NSE_EQ|INE386C01029,EQUITY,NSE_EQ,ASTRAMICRO,Astra Microwave Products Limited,2004-11-01,INE386C01029,d0319ac4-30ed-428e-9445-ffd3720371f7,0
NSE_EQ|INE203A01020,EQUITY,NSE_EQ,ASTRAZEN,AstraZeneca Pharma India Limited,2001-05-04,INE203A01020,33a358a1-72f3-4600-b462-45f08eb21f9a,0
NSE_EQ|INE646X01014,EQUITY,NSE_EQ,ASTRON,Astron Paper & Board Mill Limited,2017-12-29,INE646X01014,04250747-5411-4698-a691-1bcf601551e9,0
NSE_EQ|INE0ALR01029,EQUITY,NSE_EQ,ATALREAL,Atal Realtech Limited,2023-05-12,INE0ALR01029,4c6db596-8ba4-41da-a872-4ebd384c56bd,0
NSE_EQ|INE09KD01013,EQUITY,NSE_EQ,ATAM,Atam Valves Limited,2023-05-10,INE09KD01013,182290d0-c740-470b-96d2-814c55d5763b,0
NSE_EQ|INE209A01019,EQUITY,NSE_EQ,ATFL,Agro Tech Foods Limited,2002-12-06,INE209A01019,c44f28cd-2e9c-42d9-ab6b-d8c5cb64561d,0
NSE_EQ|INE399L01023,EQUITY,NSE_EQ,ATGL,Adani Total Gas Limited,2018-11-05,INE399L01023,1bbdf08c-c802-4424-afa4-db018976355c,0
NSE_EQ|INE0NN701020,EQUITY,NSE_EQ,ATL,Allcargo Terminals Limited,2023-08-10,INE0NN701020,cec5b2fb-e24b-48e5-b8f9-c279ccd7f784,0
NSE_EQ|INE285H01022,EQUITY,NSE_EQ,ATLANTAA,ATLANTAA LIMITED,2006-09-25,INE285H01022,d02c3e95-3b57-414c-98c5-51972705cf19,0
NSE_EQ|INE100A01010,EQUITY,NSE_EQ,ATUL,Atul Limited,1998-05-06,INE100A01010,c094f507-93f8-44f7-9d80-e8f595999636,0
NSE_EQ|INE951D01028,EQUITY,NSE_EQ,ATULAUTO,Atul Auto Limited,2013-06-26,INE951D01028,0fc637e6-6020-4590-bdcc-f657fd7bc304,0
NSE_EQ|INE949L01017,EQUITY,NSE_EQ,AUBANK,AU Small Finance Bank Limited,2017-07-10,INE949L01017,6a12536a-da50-4706-bf54-6f1df0951136,0
NSE_EQ|INE132H01018,EQUITY,NSE_EQ,AURIONPRO,Aurionpro Solutions Limited,2005-10-25,INE132H01018,34c861d4-8742-4ca5-8144-ffbaecd5d7ef,0
NSE_EQ|INE406A01037,EQUITY,NSE_EQ,AUROPHARMA,Aurobindo Pharma Limited,2000-07-19,INE406A01037,70ede014-63dd-4b2a-a179-da3fb5d14edb,0
NSE_EQ|INE898S01029,EQUITY,NSE_EQ,AURUM,Aurum PropTech Limited,2015-08-19,INE898S01029,66eb4677-1bdf-49c3-8737-763fe5259f6f,0
NSE_EQ|INE218C01016,EQUITY,NSE_EQ,AUSOMENT,Ausom Enterprise Limited,1996-04-17,INE218C01016,3f349db7-9d41-489b-a4b3-1dce735db45e,0
NSE_EQ|INE449A01011,EQUITY,NSE_EQ,AUTOAXLES,Automotive Axles Limited,2003-05-29,INE449A01011,9421489d-111d-4b90-bee8-b8265012f242,0
NSE_EQ|INE718H01014,EQUITY,NSE_EQ,AUTOIND,Autoline Industries Limited,2007-01-31,INE718H01014,cdbe0e94-b61b-4bda-b840-babb827b2f70,0
NSE_EQ|INE349W01017,EQUITY,NSE_EQ,AVADHSUGAR,Avadh Sugar & Energy Limited,2017-07-28,INE349W01017,7b83258a-5823-47d8-8b6c-f751e7c44546,0
NSE_EQ|INE0LCL01028,EQUITY,NSE_EQ,AVALON,Avalon Technologies Limited,2023-04-18,INE0LCL01028,0a33d9ff-0032-4674-8fad-a0976d3d0cb2,0
NSE_EQ|INE871C01038,EQUITY,NSE_EQ,AVANTIFEED,Avanti Feeds Limited,2015-04-15,INE871C01038,663cf123-fc9a-4c75-a919-0e8fb260a4df,0
NSE_EQ|INE680Z01018,EQUITY,NSE_EQ,AVG,AVG Logistics Limited,2023-05-12,INE680Z01018,442c3d13-2c3e-4dff-b8ea-c9f52f9741d7,0
NSE_EQ|INE323B01016,EQUITY,NSE_EQ,AVONMORE,Avonmore Capital & Management Services Limited,2023-01-04,INE323B01016,bda1c8d8-fbbf-4de2-9e37-ab4f6abb2e16,0
NSE_EQ|INE652Z01017,EQUITY,NSE_EQ,AVROIND,AVRO INDIA LIMITED,2022-04-07,INE652Z01017,835e3d92-f73f-4380-bfde-9a2f2a574032,0
NSE_EQ|INE488D01021,EQUITY,NSE_EQ,AVTNPL,AVT Natural Products Limited,2007-01-10,INE488D01021,f2c09c3e-5be2-427b-9ddd-41da72e805b3,0
NSE_EQ|INE01BK01022,EQUITY,NSE_EQ,AWHCL,Antony Waste Handling Cell Limited,2021-01-01,INE01BK01022,221617da-5d86-4de4-8ded-6af854d548a7,0
NSE_EQ|INE699H01024,EQUITY,NSE_EQ,AWL,Adani Wilmar Limited,2022-02-08,INE699H01024,8b22bf4a-9c1f-4b5e-ac3c-9990d9b3d72d,0
NSE_EQ|INE238A01034,EQUITY,NSE_EQ,AXISBANK,Axis Bank Limited,1998-11-16,INE238A01034,5cb2eb86-a5b9-4c04-a8d6-51ecd836392f,0
NSE_EQ|INE555B01013,EQUITY,NSE_EQ,AXISCADES,AXISCADES Technologies Limited,2000-12-21,INE555B01013,dc04954e-7cdf-48bc-a07e-860a7dfa4fbc,0
NSE_EQ|INE02EZ01022,EQUITY,NSE_EQ,AXITA,Axita Cotton Limited,2022-06-21,INE02EZ01022,a51ffbd3-0d59-437b-934f-a7ca956189c2,0
NSE_EQ|INE193B01039,EQUITY,NSE_EQ,AYMSYNTEX,AYM Syntex Limited,2015-08-14,INE193B01039,b3244a44-9f51-4039-bf7c-8036f70de2d4,0
NSE_EQ|INE02IJ01035,EQUITY,NSE_EQ,AZAD,Azad Engineering Limited,2023-12-28,INE02IJ01035,e788483d-39a9-4ed0-8372-14fb11f4739f,0
NSE_EQ|INE116D01028,EQUITY,NSE_EQ,BAGFILMS,B.A.G Films and Media Limited,2003-10-17,INE116D01028,239a4069-a42a-4fbc-8f56-79819eeaf70c,0
NSE_EQ|INE020D01022,EQUITY,NSE_EQ,BAIDFIN,Baid Finserv Limited,2023-01-20,INE020D01022,6ec8e0ff-8fd2-4405-962b-dfe4f6a30d4f,0
NSE_EQ|INE917I01010,EQUITY,NSE_EQ,BAJAJ-AUTO,Bajaj Auto Limited,2008-05-26,INE917I01010,a4b932d7-a056-4afb-a728-933a6910cfea,0
NSE_EQ|INE933K01021,EQUITY,NSE_EQ,BAJAJCON,Bajaj Consumer Care Limited,2010-08-18,INE933K01021,9b257f57-7a7b-4aa7-8b22-0e42c0593713,0
NSE_EQ|INE193E01025,EQUITY,NSE_EQ,BAJAJELEC,Bajaj Electricals Limited,2007-11-02,INE193E01025,71b7c080-5be9-4031-871d-8b85bd6b3e9f,0
NSE_EQ|INE918I01026,EQUITY,NSE_EQ,BAJAJFINSV,Bajaj Finserv Limited,2008-05-26,INE918I01026,f754b086-bc75-437f-b070-485263cd62bc,0
NSE_EQ|INE411U01027,EQUITY,NSE_EQ,BAJAJHCARE,Bajaj Healthcare Limited,2021-11-25,INE411U01027,fdf62bb6-8ef0-461f-a3c9-e7bb9c92faa3,0
NSE_EQ|INE306A01021,EQUITY,NSE_EQ,BAJAJHIND,Bajaj Hindusthan Sugar Limited,1995-05-10,INE306A01021,13cc0954-33e8-452a-8ad2-3c37013bb0f0,0
NSE_EQ|INE118A01012,EQUITY,NSE_EQ,BAJAJHLDNG,Bajaj Holdings & Investment Limited,1995-03-15,INE118A01012,1c123025-8107-4991-ad01-7b69031f0333,0
NSE_EQ|INE0KQN01018,EQUITY,NSE_EQ,BAJEL,Bajel Projects Limited,2023-12-19,INE0KQN01018,be3660b3-e60d-4d8d-9ba5-5b4003511762,0
NSE_EQ|INE296A01024,EQUITY,NSE_EQ,BAJFINANCE,Bajaj Finance Limited,2003-04-01,INE296A01024,ebc8a2b4-6c5d-4a0d-842c-f035ceddb967,0
NSE_EQ|INE794B01026,EQUITY,NSE_EQ,BALAJITELE,Balaji Telefilms Limited,2000-11-22,INE794B01026,e6e3e920-7295-4cd1-bbc0-97ad04ad072b,0
NSE_EQ|INE050E01027,EQUITY,NSE_EQ,BALAMINES,Balaji Amines Limited,2007-04-05,INE050E01027,75147e23-8f74-4066-9024-425d89fad47f,0
NSE_EQ|INE618N01014,EQUITY,NSE_EQ,BALAXI,BALAXI PHARMACEUTICALS LIMITED,2015-11-30,INE618N01014,ad4419f9-4804-47de-99ba-beb3661e1371,0
NSE_EQ|INE875R01011,EQUITY,NSE_EQ,BALKRISHNA,Balkrishna Paper Mills Limited,2015-07-28,INE875R01011,a08c748c-972d-4062-8de3-7a71c30d1ad2,0
NSE_EQ|INE787D01026,EQUITY,NSE_EQ,BALKRISIND,Balkrishna Industries Limited,2006-01-27,INE787D01026,5b07e49f-29a1-45d4-80f9-f6a18fca01a8,0
NSE_EQ|INE164A01016,EQUITY,NSE_EQ,BALMLAWRIE,Balmer Lawrie & Company Limited,1995-07-06,INE164A01016,34cdc92f-0d38-4233-8e64-dd9ee20191df,0
NSE_EQ|INE083D01012,EQUITY,NSE_EQ,BALPHARMA,Bal Pharma Limited,2006-05-08,INE083D01012,d0ae07ae-7ea9-460f-a521-ff1f7a602938,0
NSE_EQ|INE119A01028,EQUITY,NSE_EQ,BALRAMCHIN,Balrampur Chini Mills Limited,1995-02-08,INE119A01028,0ccf8410-2a32-42a2-b869-41f96a839769,0
NSE_EQ|INE011E01029,EQUITY,NSE_EQ,BALUFORGE,Balu Forge Industries Limited,2024-04-29,INE011E01029,0e8f54ca-7dac-48d6-a31f-12e717bdccd0,0
NSE_EQ|INE655B01011,EQUITY,NSE_EQ,BANARBEADS,Banaras Beads Limited,1995-07-07,INE655B01011,71ffc649-0fc2-459e-9f4b-9bdc00069b44,0
NSE_EQ|INE459A01010,EQUITY,NSE_EQ,BANARISUG,Bannari Amman Sugars Limited,2003-05-28,INE459A01010,1741663d-16ca-4bca-97aa-08ed5a537e3f,0
NSE_EQ|INE213C01025,EQUITY,NSE_EQ,BANCOINDIA,Banco Products (I) Limited,2006-12-22,INE213C01025,efd24968-78fb-47f3-9117-4b5208e5700b,0
NSE_EQ|INE545U01014,EQUITY,NSE_EQ,BANDHANBNK,Bandhan Bank Limited,2018-03-27,INE545U01014,e655ee49-9ea5-44ea-862c-6e69f79bf90a,0
NSE_EQ|INE863I01016,EQUITY,NSE_EQ,BANG,Bang Overseas Limited,2008-02-20,INE863I01016,de874316-d870-48bc-8b0d-6b4cbd42b88f,0
NSE_EQ|INE862Y01015,EQUITY,NSE_EQ,BANKA,Banka BioLoo Limited,2020-10-29,INE862Y01015,04226d4d-2770-445c-83cb-bafea9fe8804,0
NSE_EQ|INE028A01039,EQUITY,NSE_EQ,BANKBARODA,Bank of Baroda,1997-02-19,INE028A01039,64353737-8403-46e6-9dfe-c6bfd9917fa0,0
NSE_EQ|INE084A01016,EQUITY,NSE_EQ,BANKINDIA,Bank of India,1997-04-30,INE084A01016,e8d3e766-53db-477b-80c4-db7984f8423f,0
NSE_EQ|INE629D01020,EQUITY,NSE_EQ,BANSWRAS,Banswara Syntex Limited,2007-04-11,INE629D01020,9464505b-be18-4b87-a438-9718ff94bdae,0
NSE_EQ|INE382M01027,EQUITY,NSE_EQ,BARBEQUE,Barbeque Nation Hospitality Limited,2021-04-07,INE382M01027,5651371f-7a21-4f77-be49-423a5e6039a6,0
NSE_EQ|INE373A01013,EQUITY,NSE_EQ,BASF,BASF India Limited,1995-05-17,INE373A01013,7f09326b-2182-4b79-bfd7-fa1da7bef5af,0
NSE_EQ|INE186H01022,EQUITY,NSE_EQ,BASML,Bannari Amman Spinning Mills Limited,2005-11-14,INE186H01022,e133f3f3-0553-43d7-8e97-da1e24728196,0
NSE_EQ|INE176A01028,EQUITY,NSE_EQ,BATAINDIA,Bata India Limited,2003-06-18,INE176A01028,cd74f0ff-af3f-4f3e-a2c5-4037da19fd8e,0
NSE_EQ|INE462A01022,EQUITY,NSE_EQ,BAYERCROP,Bayer Cropscience Limited,2010-01-08,INE462A01022,c58e0473-f297-4619-8b7c-bf68e7e644f6,0
NSE_EQ|INE464A01036,EQUITY,NSE_EQ,BBL,Bharat Bijlee Limited,2006-11-21,INE464A01036,940512fe-7efd-47b0-bbfa-aa54a156a2d2,0
NSE_EQ|INE676A01027,EQUITY,NSE_EQ,BBOX,Black Box Limited,2003-07-22,INE676A01027,7001be6b-4fff-455d-b90a-7e8979d0b740,0
NSE_EQ|INE050A01025,EQUITY,NSE_EQ,BBTC,Bombay Burmah Trading Corporation Limited,1996-04-03,INE050A01025,bb336c68-4fd3-4173-bbe1-cd1dae98c8d9,0
NSE_EQ|INE01EE01011,EQUITY,NSE_EQ,BBTCL,B&B Triplewall Containers Limited,2022-11-23,INE01EE01011,e3e56af1-c53a-4751-9aea-9d37dbeff002,0
NSE_EQ|INE412G01024,EQUITY,NSE_EQ,BCLIND,Bcl Industries Limited,2021-03-04,INE412G01024,de9416fa-e78f-495a-99a8-e76669872722,0
NSE_EQ|INE977Y01011,EQUITY,NSE_EQ,BCONCEPTS,Brand Concepts Limited,2022-01-11,INE977Y01011,d1e72a5e-aba1-48f7-b475-9285cbc662ee,0
NSE_EQ|INE171Z01026,EQUITY,NSE_EQ,BDL,Bharat Dynamics Limited,2018-03-23,INE171Z01026,aee0e4fb-1732-4984-8cbe-4f3e50c7aca0,0
NSE_EQ|INE520H01022,EQUITY,NSE_EQ,BEARDSELL,Beardsell Limited,2015-01-13,INE520H01022,ec0fffeb-3157-4dee-ac18-681a38f3c97e,0
NSE_EQ|INE495P01012,EQUITY,NSE_EQ,BECTORFOOD,Mrs. Bectors Food Specialities Limited,2020-12-24,INE495P01012,bb416138-5eb1-47ce-baa4-1baf598ed81a,0
NSE_EQ|INE844K01012,EQUITY,NSE_EQ,BEDMUTHA,Bedmutha Industries Limited,2010-10-14,INE844K01012,941eac5d-da4e-4a5c-973e-ecceb15c0a25,0
NSE_EQ|INE263A01024,EQUITY,NSE_EQ,BEL,Bharat Electronics Limited,2000-07-19,INE263A01024,3e177cea-f650-4902-a9b3-aae21a19d8f6,0
NSE_EQ|INE258A01016,EQUITY,NSE_EQ,BEML,BEML Limited,2003-11-05,INE258A01016,523341a0-908c-4e52-a421-9c2e92efbd23,0
NSE_EQ|INE922A01025,EQUITY,NSE_EQ,BEPL,Bhansali Engineering Polymers Limited,2005-03-21,INE922A01025,d9636d7a-8616-405a-a240-9ba7838071da,0
NSE_EQ|INE463A01038,EQUITY,NSE_EQ,BERGEPAINT,Berger Paints (I) Limited,1999-11-24,INE463A01038,105bd77f-760e-4dc5-85dc-81b79e6b6aca,0
NSE_EQ|INE052T01013,EQUITY,NSE_EQ,BESTAGRO,Best Agrolife Limited,2024-04-10,INE052T01013,af1ef134-1de4-4a67-bffe-080dde2741be,0
NSE_EQ|INE878K01010,EQUITY,NSE_EQ,BFINVEST,BF Investment Limited,2011-01-14,INE878K01010,9feab46d-d09e-4aa3-8534-a136cf4add24,0
NSE_EQ|INE243D01012,EQUITY,NSE_EQ,BFUTILITIE,BF Utilities Limited,2007-05-03,INE243D01012,431cf344-2ad7-42c4-8004-2e7662c9f5cf,0
NSE_EQ|INE661I01014,EQUITY,NSE_EQ,BGRENERGY,BGR Energy Systems Limited,2008-01-03,INE661I01014,0015464a-c39c-4c8f-85ec-618f82b5f4c8,0
NSE_EQ|INE414D01027,EQUITY,NSE_EQ,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,2021-10-18,INE414D01027,ed907e54-8471-490e-918b-eace5c8bd6f3,0
NSE_EQ|INE354C01027,EQUITY,NSE_EQ,BHAGERIA,Bhageria Industries Limited,2016-03-02,INE354C01027,cbd78ee0-e470-4e36-8e27-d856da05f9dd,0
NSE_EQ|INE458B01036,EQUITY,NSE_EQ,BHAGYANGR,Bhagyanagar India Limited,2017-05-17,INE458B01036,c3bc9b8a-1919-4079-97e9-3e45325deb0c,0
NSE_EQ|INE474E01029,EQUITY,NSE_EQ,BHANDARI,Bhandari Hosiery Exports Limited,2017-01-30,INE474E01029,7cb7fc47-fbc7-4bc1-bc9a-43385037638b,0
NSE_EQ|INE465A01025,EQUITY,NSE_EQ,BHARATFORG,Bharat Forge Limited,2003-04-04,INE465A01025,4c017738-82d6-4379-a611-0ce67cf659d0,0
NSE_EQ|INE561C01019,EQUITY,NSE_EQ,BHARATGEAR,Bharat Gears Limited,1996-04-03,INE561C01019,abcfe9f3-be75-4cd9-9c89-62129a10903d,0
NSE_EQ|INE838B01013,EQUITY,NSE_EQ,BHARATRAS,Bharat Rasayan Limited,1995-10-11,INE838B01013,72bbf769-b12d-47bc-902f-0bc2d9359fdf,0
NSE_EQ|INE316L01019,EQUITY,NSE_EQ,BHARATWIRE,Bharat Wire Ropes Limited,2016-04-01,INE316L01019,8d546174-5a9c-4e57-a35d-f32aa909a98d,0
NSE_EQ|INE397D01024,EQUITY,NSE_EQ,BHARTIARTL,Bharti Airtel Limited,2002-02-15,INE397D01024,9322d344-0903-49a8-a69b-ee320a1699d1,0
NSE_EQ|INE343G01021,EQUITY,NSE_EQ,BHARTIHEXA,Bharti Hexacom Limited,2024-04-12,INE343G01021,0a475f5a-1a60-42a1-bb1b-5412a4ecedaf,0
NSE_EQ|INE257A01026,EQUITY,NSE_EQ,BHEL,Bharat Heavy Electricals Limited,2003-11-11,INE257A01026,506ba09b-56b1-44c5-93da-6e14747a0d6c,0
NSE_EQ|INE412U01025,EQUITY,NSE_EQ,BIGBLOC,Bigbloc Construction Limited,2016-09-02,INE412U01025,ab8a6fa1-fd68-4c72-a0b6-82e9099a91d2,0
NSE_EQ|INE00E101023,EQUITY,NSE_EQ,BIKAJI,Bikaji Foods International Limited,2022-11-16,INE00E101023,77199db6-a6f4-41fc-b30f-0399791ac2ec,0
NSE_EQ|INE828A01016,EQUITY,NSE_EQ,BIL,Bhartiya International Limited,2000-04-12,INE828A01016,fd4e7755-81ae-4a43-b99c-fdc16a91d060,0
NSE_EQ|INE071A01013,EQUITY,NSE_EQ,BINANIIND,Binani Industries Limited,2006-09-27,INE071A01013,6b8eb814-0ac3-49b0-a350-88ca4a08cf0e,0
NSE_EQ|INE376G01013,EQUITY,NSE_EQ,BIOCON,Biocon Limited,2004-04-07,INE376G01013,14a2b725-6f7b-4ab1-92f2-89dd665b07f8,0
NSE_EQ|INE829A01014,EQUITY,NSE_EQ,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,1996-06-12,INE829A01014,5a75e871-6954-49da-8c56-6f946be2ddcc,0
NSE_EQ|INE800A01015,EQUITY,NSE_EQ,BIRLACABLE,Birla Cable Limited,1995-12-06,INE800A01015,7d1d8074-a018-4b51-9761-1a6d34c94174,0
NSE_EQ|INE340A01012,EQUITY,NSE_EQ,BIRLACORPN,Birla Corporation Limited,1995-04-12,INE340A01012,6adbc0ce-1447-4dc1-a099-cac319817ed5,0
NSE_EQ|INE865C01022,EQUITY,NSE_EQ,BIRLAMONEY,Aditya Birla Money Limited,2008-02-07,INE865C01022,f4a74866-6680-42b5-907a-9bfc35da4fd1,0
NSE_EQ|INE0N7W01012,EQUITY,NSE_EQ,BLAL,BEML Land Assets Limited,2023-04-19,INE0N7W01012,e442a3ac-4999-41c3-bd46-b5db4dab7ff1,0
NSE_EQ|INE791A01024,EQUITY,NSE_EQ,BLBLIMITED,BLB Limited,2000-05-31,INE791A01024,ab288cc9-a038-484d-88fa-722839590405,0
NSE_EQ|INE416D01022,EQUITY,NSE_EQ,BLISSGVS,Bliss GVS Pharma Limited,2010-07-26,INE416D01022,ca5fe519-d772-4457-8a07-f3877730fe96,0
NSE_EQ|INE350H01032,EQUITY,NSE_EQ,BLKASHYAP,B. L. Kashyap and Sons Limited,2006-03-17,INE350H01032,ea9eac92-2c5d-425a-8d7a-e648aa876d82,0
NSE_EQ|INE153T01027,EQUITY,NSE_EQ,BLS,BLS International Services Limited,2016-06-14,INE153T01027,40b91d5e-154f-439c-a6b2-32bda5f02131,0
NSE_EQ|INE0NLT01010,EQUITY,NSE_EQ,BLSE,BLS E-Services Limited,2024-02-06,INE0NLT01010,dbdc67fb-d7e0-402c-ba67-b10d7eb8eb2e,0
NSE_EQ|INE657B01025,EQUITY,NSE_EQ,BLUECHIP,Blue Chip India Limited,1997-03-12,INE657B01025,1449cf69-0bc7-4270-8ad8-febcffa2fa14,0
NSE_EQ|INE233B01017,EQUITY,NSE_EQ,BLUEDART,Blue Dart Express Limited,2002-12-12,INE233B01017,ac06a193-6c52-4d82-9b0b-18f52db04fbf,0
NSE_EQ|INE0KBH01020,EQUITY,NSE_EQ,BLUEJET,Blue Jet Healthcare Limited,2023-11-01,INE0KBH01020,55b9dde2-9e62-4a8e-b8ef-b33a182d087a,0
NSE_EQ|INE472A01039,EQUITY,NSE_EQ,BLUESTARCO,Blue Star Limited,2000-06-15,INE472A01039,352ddddf-e655-44b9-873e-387af2e0bb1f,0
NSE_EQ|INE338D01028,EQUITY,NSE_EQ,BODALCHEM,Bodal Chemicals Limited,2011-08-22,INE338D01028,2273f44b-7948-4bab-91bd-ca9537122a94,0
NSE_EQ|INE032A01023,EQUITY,NSE_EQ,BOMDYEING,Bombay Dyeing & Mfg Company Limited,1995-04-26,INE032A01023,a3cfe095-b95c-4df1-9051-452d21650a68,0
NSE_EQ|INE02PY01013,EQUITY,NSE_EQ,BOROLTD,Borosil Limited,2020-07-22,INE02PY01013,a6d4d71c-2c2b-4421-a1eb-3ba1317a5165,0
NSE_EQ|INE666D01022,EQUITY,NSE_EQ,BORORENEW,BOROSIL RENEWABLES LIMITED,2018-05-25,INE666D01022,15d45103-a691-4b01-9726-0640a3ffb9f4,0
NSE_EQ|INE323A01026,EQUITY,NSE_EQ,BOSCHLTD,Bosch Limited,2003-05-12,INE323A01026,21d1bdac-b985-45c5-b8f8-910fde5a426e,0
NSE_EQ|INE029A01011,EQUITY,NSE_EQ,BPCL,Bharat Petroleum Corporation Limited,1995-09-13,INE029A01011,1895fad6-0661-4f02-85ce-b68942685368,0
NSE_EQ|INE110A01019,EQUITY,NSE_EQ,BPL,BPL Limited,1995-06-14,INE110A01019,d271ff3f-5abc-44fa-a528-19d0bdfadc7e,0
NSE_EQ|INE791I01019,EQUITY,NSE_EQ,BRIGADE,Brigade Enterprises Limited,2007-12-31,INE791I01019,90e6a201-9f6d-4931-b421-e62e3db0cf85,0
NSE_EQ|INE216A01030,EQUITY,NSE_EQ,BRITANNIA,Britannia Industries Limited,1998-11-05,INE216A01030,f2c25c62-dfa1-427e-917f-7f9a33786f31,0
NSE_EQ|INE727S01012,EQUITY,NSE_EQ,BRNL,Bharat Road Network Limited,2017-09-18,INE727S01012,42fdf16e-59e4-4880-86ed-9267799db812,0
NSE_EQ|INE650L01011,EQUITY,NSE_EQ,BROOKS,Brooks Laboratories Limited,2011-09-05,INE650L01011,48cbf4b6-e448-4377-8b55-8aa0c3091545,0
NSE_EQ|INE118H01025,EQUITY,NSE_EQ,BSE,BSE Limited,2017-02-03,INE118H01025,e8eceda1-da32-4486-a118-1e866a4dcb52,0
NSE_EQ|INE032Z01020,EQUITY,NSE_EQ,BSHSL,Bombay Super Hybrid Seeds Limited,2020-10-28,INE032Z01020,f555da7d-34e6-44a6-9729-025330f49af6,0
NSE_EQ|INE594B01012,EQUITY,NSE_EQ,BSL,BSL Limited,1995-07-27,INE594B01012,dba9baf2-1b1d-469e-80b6-8c2d6db24c63,0
NSE_EQ|INE836A01035,EQUITY,NSE_EQ,BSOFT,BIRLASOFT LIMITED,1999-11-24,INE836A01035,8a23fa28-cb2c-4e18-a294-eb17a3557aa4,0
NSE_EQ|INE0EEJ01023,EQUITY,NSE_EQ,BTML,Bodhi Tree Multimedia Limited,2023-02-15,INE0EEJ01023,d8513f9d-20f2-4b3f-a3ac-39e3040d4fd7,0
NSE_EQ|INE817H01014,EQUITY,NSE_EQ,BURNPUR,Burnpur Cement Limited,2008-01-03,INE817H01014,55f9767b-4e4d-4ff7-bc5f-2b5cc4d27ec9,0
NSE_EQ|INE295F01017,EQUITY,NSE_EQ,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,2014-04-28,INE295F01017,008fefcc-88c4-49ab-96ed-d0f251c9c6b5,0
NSE_EQ|INE139I01011,EQUITY,NSE_EQ,BVCL,Barak Valley Cements Limited,2007-11-23,INE139I01011,0aa20454-3301-4423-8366-24ad3ee88688,0
NSE_EQ|INE319B01014,EQUITY,NSE_EQ,BYKE,The Byke Hospitality Ltd,2015-04-15,INE319B01014,7122a433-d187-499a-8eff-1350659974c1,0
NSE_EQ|INE526B01014,EQUITY,NSE_EQ,CALSOFT,California Software Company Limited,2000-06-28,INE526B01014,8512bf11-d481-48f1-b2b4-3df807729c4f,0
NSE_EQ|INE052I01032,EQUITY,NSE_EQ,CAMLINFINE,Camlin Fine Sciences Limited,2015-01-20,INE052I01032,6e291570-d352-4dac-aa49-3c966d4a4868,0
NSE_EQ|INE278Y01022,EQUITY,NSE_EQ,CAMPUS,Campus Activewear Limited,2022-05-09,INE278Y01022,a419e5b2-1749-4b95-bfbf-5a4c9524b522,0
NSE_EQ|INE596I01012,EQUITY,NSE_EQ,CAMS,Computer Age Management Services Limited,2021-05-07,INE596I01012,f1cc6c60-a8a9-45e7-b74d-1b3498462bdf,0
NSE_EQ|INE476A01022,EQUITY,NSE_EQ,CANBK,Canara Bank,2002-12-23,INE476A01022,32010932-cefc-4d04-b95a-a4a1a403e6f1,0
NSE_EQ|INE477A01020,EQUITY,NSE_EQ,CANFINHOME,Can Fin Homes Limited,1995-05-10,INE477A01020,75c1800e-4cbf-4b23-8f02-37de7ec6afa8,0
